Year,Month,State,District,Serial Number,Station Code,Station Name,DO (mg/L),pH,Conductivity (µS/cm),BOD (mg/L),Nitrate (mg/L),Turbidity (NTU),Chloride (mg/L),COD (mg/L),Ammonia  (mg/L),TDS (mg/L),Temperature,WQI Drinking,WQI Domestic,WQI Agriculture
2024,Mar,,,,3595.0,Byrasandra Tank,5.4,8.5,385.0,6,1.4,138,52,56.0,0.4,270,29.0,33.7,37.45,40.38
2024,Mar,,,,3596.0,Nayandanahalli Tank,4.3,7.8,913.0,11,3.4,8.4,148,104.0,0.82,640,24.0,18.83,34.1,41.26
2024,Mar,,,,3597.0,Hesaraghatta Lake,5.3,7,394.0,7,1.4,7.8,48,65.0,0.85,286,26.0,29.42,38.09,44.12
2024,Mar,,,,3598.0,Herohalli Tank,4.4,7.1,529.0,4,2,19.6,84,44.0,0.79,364,26.0,24.4,38.08,42.45
2024,Mar,,,,3599.0,Anchepalya Lake,4.4,6.7,429.0,8,8.3,9.2,84,76.0,0.9,304,26.0,29.4,34.27,43.66
2024,Mar,,,,3601.0,Karihobanahalli Lake,1.4,7.7,3020.0,28,10.5,15.9,570,168.0,23,1998,25.0,6.57,18.84,24.58
2024,Mar,,,,3602.0,Bellandur Lake,4.4,7.1,646.0,8,2.3,32.3,100,96.0,0.4,432,27.0,29.35,34.0,40.9
2024,Mar,,,,3603.0,Vengaiyyanakere( Kr Puram Lake ),3.1,7.1,1517.0,21,5.8,8.9,252,155.0,3.9,1048,19.0,12.86,18.94,37.91
2024,Mar,,,,3604.0,Doddanekkundi Lake,4.4,7.6,2241.0,11,10,10.6,548,103.0,0.76,1536,25.0,12.88,24.62,38.48
2024,Mar,,,,3605.0,Yelemallappa Shetty Lake,4.4,7,1730.0,5,6.6,10.8,288,60.0,0.52,1204,22.0,12.92,29.98,42.54
2024,Mar,,,,3606.0,Dasarahalli Tank,0.5,6.7,383.0,18,1.7,13.6,64,120.0,2,280,28.0,29.35,29.55,34.29
2024,Mar,,,,3607.0,Kalkere Tank,0.3(BDL),7.7,1253.0,148,4,198,200,992.0,18.4,864,26.0,18.76,29.31,29.34
2024,Mar,,,,3608.0,Varthur Lake,1.2,7.4,1405.0,81,4.8,18.8,164,228.0,39,922,32.0,18.77,29.35,29.46
2024,Mar,,,,3609.0,Ibbalur Lake,4.6,7,619.0,8,2.2,37.5,92,92.0,0.4,418,28.0,29.35,33.99,40.86
2024,Mar,,,,3610.0,Tubarahalli Tank,4.4,7,702.0,8,2.4,39.8,128,76.0,0.4,466,26.0,29.35,34.01,40.94
2024,Mar,,,,3611.0,Kaikondanahalli Lake,1.3,7.9,2015.0,17,7,122,332,132.0,2.2,1370,28.0,12.84,18.86,33.93
2024,Mar,,,,3612.0,Agaram Lake,3.4,7.4,966.0,14,3.1,126,148,145.0,7.6,658,27.0,18.78,29.39,29.53
2024,Mar,,,,3613.0,Gottigere Lake,4.6,7.6,1042.0,8,2.5,11.4,184,79.0,0.4,710,26.0,24.38,34.22,41.74
2024,Mar,,,,3614.0,Puttenahalli Lake,3.1,8,667.0,12,2.5,16,100,116.0,0.98,456,24.0,24.34,34.0,34.48
2024,Mar,,,,3615.0,Arakere Lake,3.4,8.2,669.0,12,1.6,52,132,147.0,0.9,456,26.0,24.32,33.87,34.12
2024,Mar,,,,3616.0,Kalena Agrahara Lake,4.3,8,580.0,5,1.3,26.6,124,48.0,0.8,396,26.0,24.37,37.91,41.75
2024,Mar,,,,3618.0,Singasandra Lake,4.5,8.5,634.0,6,1.6,68,132,55.0,0.4,,25.0,26.62,32.06,40.13
2024,Mar,,,,3619.0,Begur Tank,3.5,7.28,998.0,11,2.3,14.3,156,103.0,0.61,680,26.0,18.83,34.05,34.66
2024,Mar,,,,3620.0,Parappana Agrahara Lake,2.3,8.5,1088.0,17,4,66.2,212,168.0,3.8,750,28.0,18.79,29.42,34.01
2024,Mar,,,,3621.0,Haralur Lake,3.2,9,836.0,15,3,69.4,148,140.0,2,576,27.0,12.85,29.45,29.65
2024,Mar,,,,3622.0,Somasundrapalya Lake,4.4,8,694.0,7,2,39.3,108,60.0,0.4,470,28.0,29.36,34.07,41.1
2024,Mar,,,,3623.0,Anekal Doddakere Tank,6.1,7.9,1150.0,4,4.5,5.6,196,45.0,0.49,796,34.0,24.46,41.49,43.96
2024,Mar,,,,3624.0,Puttenahalli Lake,2.4,7.4,770.0,38,2.6,57.8,96,176.0,2.1,512,26.0,18.78,29.42,33.97
2024,Mar,,,,3625.0,Hebbal Lake,2.2,7.6,745.0,28,2.5,49.2,96,172.0,1.2,496,28.0,24.31,29.44,34.02
2024,Mar,,,,3626.0,Nagavara Lake,2.6,8.2,751.0,25,3,37,108,172.0,2.9,518,28.0,18.79,29.45,34.06
2024,Mar,,,,3627.0,Jakkur Lake,3,8.1,1173.0,18,4,74,212,164.0,2.4,809,32.0,18.78,29.43,34.0
2024,Mar,,,,3629.0,Allalasandra Lake,3.6,8.1,1248.0,32,4,75,224,188.0,4.5,857,28.0,18.78,29.4,33.95
2024,Mar,,,,3630.0,Yelahanka Tank,3.5,8.1,1255.0,31,4,63,240,184.0,4.4,853,30.0,18.78,29.41,33.98
2024,Mar,,,,3632.0,Veerapura Tank,4.4,7.6,692.0,8,2.4,115,88,88.0,0.4,470,32.0,29.32,33.83,40.39
2024,Mar,,,,3633.0,Subramanyapura Tank,5.5,7.5,874.0,5,3.5,39.6,144,48.0,0.42,594,29.0,24.35,40.51,41.24
2024,Mar,,,,3634.0,Devarakere Tank,4.4,7.9,292.0,11,1,12.8,32,104.0,0.9,202,37.0,29.37,34.07,38.42
2024,Mar,,,,3635.0,Malathahalli Lake,4.6,7.7,1198.0,7,7.2,6.6,88,84.0,0.9,824,25.3,18.85,34.27,43.42
2024,Mar,,,,3636.0,Hoskere Lake,5.2,6.9,919.0,6,3.7,27,80,56.0,0.4,624,28.0,24.37,37.85,41.54
2024,Mar,,,,3638.0,Yelachenahalli Lake,4.7,7.4,466.0,5,1.79,4.9,76,45.0,0.68,318,28.0,29.49,41.5,45.92
2024,Mar,,,,3640.0,Uttarahalli Doraikere,0.9,6.9,1893.0,40,6.9,48,228,273.0,28.6,1296,27.9,18.77,18.81,29.47
2024,Mar,,,,3641.0,Dhorekere Tank,1.2,6.6,675.0,28,2.3,206,52,188.0,20.4,470,37.6,24.29,29.34,29.42
2024,Mar,,,,3642.0,Jigani Tank,6.2,7.8,1147.0,4,4.4,5.2,188,44.0,0.4,790,33.0,24.47,41.57,43.96
2024,Mar,,,,3643.0,Benniganahalli Lake,6.2,7.3,571.0,4,2.19,4.9,92,45.0,0.4,392,19.0,29.51,43.28,43.82
2024,Mar,,,,4094.0,Gangondanahalli Lake,0.3(BDL),7.3,3010.0,86,11.5,18.2,512,383.0,26,2088,27.0,6.56,18.81,18.88
2024,Mar,,,,4095.0,Chikkabanavara Lake,0.9,7.6,1268.0,17,6.7,14.4,296,116.0,1.3,882,26.0,12.87,29.57,34.33
2024,Mar,,,,4096.0,Andhrahalli Lake,3.3,8,2290.0,16,9.24,7.2,380,120.0,1.2,1556,28.0,12.87,19.02,38.16
2024,Mar,,,,4097.0,Kachohalli Lake,0.3(BDL),7.6,3040.0,94,11.7,17.1,516,395.0,21,2116,26.0,6.56,18.81,18.88
2024,Mar,,,,4107.0,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru",3.2,8.18,2040.0,10,10.9,56,396,116.0,3,1386,22.0,6.58,18.92,37.82
2024,Mar,,,,4503.0,Madhure Tank,6.2,7.5,312.0,5,0.85,36.2,16,48.0,0.4,212,32.0,33.76,40.55,38.54
2024,Mar,,,,4504.0,Sarakki Lake,5.1,7.8,955.0,4,3.67,3.9,160,44.0,0.61,650,28.0,18.94,43.32,46.08
2024,Mar,,,,4505.0,Nelamangala Lake,4.2,6.9,1856.0,10,5.9,3.3,292,99.0,0.99,1264,31.0,12.9,29.72,43.1
2024,Mar,,,,4506.0,Abbigere Lake,0.5,7.8,1392.0,20,6.4,18.2,220,133.0,4,966,26.0,18.8,29.5,34.2
2024,Mar,,,,4507.0,Chelekere Lake,2.3,7.9,754.0,27,3,38,92,172.0,2.8,510,34.0,18.79,29.44,34.05
2024,Mar,,,,4508.0,Singapura Lake,2.2,7.9,755.0,19,3,46,104,168.0,2.4,513,33.0,18.79,29.45,34.05
2024,Mar,,,,4509.0,Narasipura Lake,2.4,8,758.0,17,3,39,108,168.0,2.5,520,32.0,18.79,29.46,34.09
2024,Mar,,,,4510.0,Rachenahalli Lake,3,8,931.0,17,3,44,160,168.0,2.3,642,34.0,18.79,29.46,34.08
2024,Mar,,,,4511.0,Kogilu Kere,2.8,8,758.0,29,3,48,96,172.0,2.8,515,34.0,18.79,29.43,34.02
2024,Mar,,,,4513.0,Ramammana Kere,4.8,8,1114.0,8,6,8.4,292,70.0,0.83,778,26.0,12.91,34.34,43.89
2024,Mar,,,,4514.0,Sadaramangala Lake,3.5,7.1,819.0,19,3.3,15,164,128.0,1.5,580,27.0,18.81,29.55,34.37
2024,Mar,,,,4515.0,Bhattarahalli Lake,5.9,8.5,907.0,7,3.6,15.1,176,60.0,0.51,616,22.0,18.86,37.99,42.12
2024,Mar,,,,4516.0,Kundalahalli Lake,4.6,8.5,1581.0,8,5.5,77.8,364,92.0,0.4,1046,28.0,18.79,24.46,40.53
2024,Mar,,,,4518.0,Garudacharpalya Tank,4.4,8.1,700.0,11,2.7,8.5,116,101.0,0.8,476,26.0,24.36,34.11,41.3
2024,Mar,,,,4519.0,Rampura Lake,0.3(BDL),6.7,1636.0,74,6,46,216,488.0,20.2,1112,27.0,18.77,18.8,29.41
2024,Mar,,,,4520.0,Chinnappanahalli Lake,4.9,8.5,615.0,9,2.4,8.4,108,84.0,0.77,430,27.0,24.38,34.22,43.42
2024,Mar,,,,4521.0,Devarabeesanahalli Lake,1.2,7.5,998.0,18,4,79,188,156.0,3.2,678,28.0,18.78,29.42,33.98
2024,Mar,,,,4522.0,Vibhuthipura Lake,5.9,7.8,646.0,7,2.1,39.3,60,60.0,0.4,438,21.0,29.36,37.71,41.1
2024,Mar,,,,4523.0,Nallurahalli Lake,4.9,6.6,750.0,9,4.7,7.3,240,86.0,0.79,520,27.0,18.85,34.22,43.37
2024,Mar,,,,4524.0,Pattandur Agrahara Lake,4.7,7.4,2269.0,10,10,9.8,552,90.0,0.72,1552,26.0,12.89,24.67,43.28
2024,Mar,,,,4525.0,Seetharampalya Lake,4.6,8.5,1020.0,10,5.6,9.7,124,98.0,0.82,652,26.0,18.84,34.12,43.12
2024,Mar,,,,4526.0,Devasandra Lake,3.3,6.5,624.0,16,2.39,38.8,100,133.0,3.6,430,20.0,24.32,29.48,34.19
2024,Mar,,,,4527.0,Sheelavanta-Whitefield Lake,4.7,8.1,1235.0,10,10,10.2,292,94.0,0.76,850,24.0,12.89,34.14,41.45
2024,Mar,,,,4528.0,Doddakannehalli Lake,1.3,7.9,2015.0,17,7,122,332,132.0,2.3,1370,28.0,12.84,18.86,33.93
2024,Mar,,,,4529.0,Kasavanahalli Lake,6,7.7,986.0,5,4,5.7,184,48.0,0.46,680,27.0,24.45,41.37,45.5
2024,Mar,,,,4530.0,Kammasandra Lake,0.3(BDL),7.4,2356.0,90,9,16.2,400,369.0,21,1648,23.0,12.83,18.81,29.44
2024,Mar,,,,4531.0,Rayasandra Lake,0.3(BDL),7.7,2250.0,66,8.6,8.1,380,328.0,4.9,1562,21.0,12.84,18.84,37.51
2024,Mar,,,,4532.0,Chandapura Lake,0.3(BDL),7.19,2552.0,51,11,14,448,354.0,32,1736,24.0,6.56,18.81,29.45
2024,Mar,,,,4534.0,Sompura Lake,4.8,8.7,1284.0,9,5.5,9.2,164,80.0,0.78,894,27.6,12.9,34.24,41.74
2024,Mar,,,,4536.0,Hosakerehalli Lake,1.5,6.7,1038.0,17,4.3,18.5,104,114.0,2.8,724,28.8,18.81,29.54,34.33
2024,Mar,,,,4537.0,Chinnakurchi Kere,4.6,8.8,1400.0,9,6.7,7.8,204,86.0,0.91,972,26.7,12.9,34.21,41.57
2024,Mar,,,,4538.0,Machohalli Lake,0.3(BDL),7.7,3090.0,120,11.8,18.4,528,401.0,24,2156,26.0,6.56,18.8,18.87
2024,Mar,,,,4539.0,Doddabidarakallu Lake,0.8,7.6,1185.0,18,6,20.5,152,120.0,2,525,27.0,18.81,29.53,34.25
2024,Mar,,,,4540.0,Kammagondanahalli Lake,0.7,7.8,1360.0,18,6.6,18.6,216,120.0,2.2,944,29.0,18.81,29.53,34.26
2024,Mar,,,,4542.0,Basavanapura Lake,4.4,7.4,641.0,8,1.1,54,100,83.0,0.4,370,26.0,29.34,33.94,40.72
2024,Mar,,,,4543.0,Kodi Singasandra Lake,4.2,7.28,1014.0,5,2.5,12.3,224,55.0,0.4,670,26.0,24.4,38.12,42.66
2024,Mar,,,,4544.0,Kothanuru Lake,4.3,7.6,457.0,7,,12.3,44,63.0,0.9,320,25.6,26.68,32.39,41.48
2024,Mar,,,,4547.0,Mangamanapalya Lake(Swarana Kunte),3,7.6,1135.0,15,3.6,130,176,149.0,10,774,27.0,18.78,29.38,29.52
2024,Mar,,,,5558.0,"Kannahalli Lake Kannahalli, Bengaluru",4.1,7.4,1713.0,5,6.6,9.8,292,48.0,0.86,1186,27.0,12.93,30.14,45.5
2024,Mar,,,,5560.0,"Hoodi (Rajapalya Lake) Itpl Main Road, Near Hoodi,Bengaluru",4.8,8.5,990.0,10,5.6,6.8,168,94.0,0.84,678,27.0,18.84,34.17,43.19
2024,Mar,,,,5561.0,"Munekolalu Lake ,Marathahalli, East Taluka ,Bengaluru",4.8,8.4,760.0,10,2.9,11.2,120,99.0,0.83,522,26.0,18.83,34.11,41.33
2024,Mar,,,,5562.0,"Mahadevpuraâ  Lake, K. R. Puram , Bangalore East Taluka",5.6,8.5,634.0,6,22,38.6,104,56.0,0.4,426,27.0,24.35,37.74,41.16
2024,Mar,,,,5563.0,"Segehalli Lake Baavanapura Road Battarahalli , Bangalore East",3.2,7.8,996.0,13,3.8,42.8,164,125.0,3.8,690,21.0,18.8,29.48,34.2
2024,Mar,,,,5564.0,"Kannamangala Lake Hoskote Main Road , Bengalore",4.2,7.7,1950.0,8,7.8,37.2,156,92.0,0.99,1326,21.0,18.81,24.55,40.86
2024,Mar,,,,5565.0,Kannur Lake Near By Hennur Road Bengalore,5.2,7.9,1442.0,8,5,35.2,176,80.0,0.4,994,27.0,24.34,37.67,40.99
2024,Mar,,,,5566.0,"Basavanapura Lake Ayyappa Nagr Main Road , K. R. Puram , B'lore",4.7,7.9,541.0,9,1.77,16.5,64,80.0,0.72,368,22.0,24.37,34.15,41.48
2024,Mar,,,,5567.0,"Doddakallasandra Lake,Bengaluru",3.2,7.1,879.0,15,3.2,185,148,149.0,2.99,600,26.0,18.77,29.37,33.87
2024,Mar,,,,5568.0,"Ulsoor Lake Near Kalyani,Bengaluru",4.5,6.9,730.0,8,2.5,13.2,92,72.0,0.4,492,29.0,29.39,34.24,41.84
2024,Mar,,,,5569.0,"Byrasandra Upper Lake,Bengaluru",4.4,7,723.0,8,2.5,8.2,92,92.0,0.4,486,29.0,29.39,34.18,43.23
2024,Mar,,,,5570.0,"Soulkere, Kaikondrahalli Vill,Bengaluru",3.4,7.9,2084.0,9,7,92,316,92.0,0.87,1436,27.0,12.85,24.44,37.72
2024,Mar,,,,5571.0,"Kudlu Doddakere, Kudlu Vill,Bengaluru",3.2,8.6,1167.0,15,4,98.6,216,116.0,2,792,27.0,12.84,29.43,29.61
2024,Mar,,,,5572.0,"Kudlu Chikkakere, Bgp Layout Kudlu Vill ,Bengaluru",5.3,8.5,863.0,6,3,55.8,156,56.0,0.48,586,27.0,24.33,37.63,40.86
2024,Mar,,,,5574.0,"Anjanapura Lake ( Avala Halli Lake) Anjanapura,Bengaluru",4.3,7.49,443.0,6,0.81,10.1,48,55.0,0.4,306,26.0,33.82,34.49,42.98
2024,Apr,,,,1388.0,Ulsoor Lake Training Centre Of Fish Breeding,4.8,8.8,451.0,8,1.5,10.6,68,69.0,0.48,308,31.0,29.41,34.31,39.22
2024,Apr,,,,3593.0,Ulsoor Lake Temple,4.9,8.8,460.0,7,1.5,10.2,60,64.0,0.43,314,31.0,29.42,34.38,39.45
2024,Apr,,,,5568.0,"Ulsoor Lake Near Kalyani,Bengaluru",4.9,8.9,459.0,7.4,1.5,10,60,65.0,0.42,314,31.0,29.41,34.37,42.21
2024,Apr,,,,5569.0,"Byrasandra Upper Lake,Bengaluru",3,7.5,656.0,18,2.9,12.3,116,118.0,1.8,448,31.0,24.34,29.57,34.43
2024,Apr,,,,3595.0,Byrasandra Tank,4.7,8.6,456.0,7,1.5,9.7,60,64.0,0.43,312,31.0,29.42,34.39,42.37
2024,Apr,,,,4505.0,Nelamangala Lake,2.8,7.2,2330.0,54,8,16.8,580,244.0,6.5,1556,34.0,12.84,18.85,29.56
2024,Apr,,,,3632.0,Veerapura Tank,3.1,6.5,1056.0,16,3.4,182,164,145.0,2.98,720,36.0,18.77,29.37,33.87
2024,Apr,,,,3620.0,Parappana Agrahara Lake,0.3(BDL),8.2,882.0,66,4,124,160,292.0,13.8,580,29.0,18.77,29.35,29.42
2024,Apr,,,,3622.0,Somasundrapalya Lake,1.2,7.9,1318.0,29,5.06,16.1,188,199.0,4.8,886,29.0,18.79,29.44,34.05
2024,Apr,,,,4514.0,Sadaramangala Lake,4.6,7.8,788.0,8,3.4,124,132,92.0,13.8,520,29.0,18.78,29.39,37.6
2024,Apr,,,,5574.0,"Anjanapura Lake ( Avala Halli Lake) Anjanapura,Bengaluru",5.2,7.1,376.0,5,0.8,6.2,68,45.0,0.4,260,30.0,33.87,41.44,45.92
2024,Apr,,,,4544.0,Kothanuru Lake,4.8,7.5,394.0,7,0.8,7.4,44,88.0,0.4,270,30.0,33.79,34.23,43.32
2024,Apr,,,,3614.0,Puttenahalli Lake,4.6,7.5,640.0,5,1.5,5.2,132,46.0,0.4,438,31.0,29.48,38.65,45.77
2024,Apr,,,,3613.0,Gottigere Lake,3.6,7.3,1128.0,10,2.8,18.2,196,117.0,3.6,770,30.0,18.81,29.56,38.17
2024,Apr,,,,3616.0,Kalena Agrahara Lake,4.6,7.3,373.0,8,0.8,5.8,48,89.0,0.4,260,30.0,33.79,34.23,43.3
2024,Apr,,,,3615.0,Arakere Lake,4.9,7.5,389.0,6,0.8,6.8,68,75.0,0.42,288,30.0,33.81,34.36,43.69
2024,Apr,,,,3589.0,Madiwala Tank,5.2,7.3,666.0,8,1.5,4.9,116,81.0,0.46,458,29.0,29.41,40.71,43.5
2024,Apr,,,,3612.0,Agaram Lake,5.3,7.3,1067.0,7,3,7,124,87.0,0.4,730,30.0,24.38,37.9,43.35
2024,Apr,,,,3619.0,Begur Tank,5.4,7.2,1274.0,7,,6.3,164,75.0,3.06,860,31.0,14.25,32.28,43.36
2024,Apr,,,,3618.0,Singasandra Lake,5.2,7.1,1280.0,6,2.9,5.8,196,69.0,0.4,870,30.0,24.4,38.12,43.93
2024,Apr,,,,3601.0,Karihobanahalli Lake,0.3(BDL),7.2,3260.0,22,10.7,13.8,512,180.0,15.82,2218,24.0,6.57,18.86,19.05
2024,Apr,,,,3594.0,Sankey Tank,4.8,8,612.0,7,2.3,13.1,80,83.0,0.7,398,29.0,24.37,34.19,41.56
2024,Apr,,,,5565.0,Kannur Lake Near By Hennur Road Bengalore,4.6,7.7,1111.0,7,2.5,6.2,132,75.0,0.4,760,27.0,24.39,34.35,43.69
2024,Apr,,,,5570.0,"Soulkere, Kaikondrahalli Vill,Bengaluru",5.9,7.7,803.0,5,3,11.8,144,60.0,0.4,534,25.0,24.4,40.86,42.43
2024,Apr,,,,4546.0,Jakksandra Lake (Kasavanahalli Lake ),5.2,7.8,1099.0,4,3,53,204,60.0,0.4,732,28.0,24.34,40.38,40.87
2024,Apr,,,,3621.0,Haralur Lake,6,6.9,1830.0,4,6.3,16.4,408,44.0,0.4,1220,28.0,18.87,34.47,42.86
2024,Apr,,,,5571.0,"Kudlu Doddakere, Kudlu Vill,Bengaluru",5.7,7.8,1028.0,5,3.5,58,216,52.0,0.4,684,26.0,24.33,40.37,40.85
2024,Apr,,,,4532.0,Chandapura Lake,0.3(BDL),7.1,2273.0,75,9.9,32,476,250.0,38,1548,28.0,12.83,18.81,29.45
2024,Apr,,,,4531.0,Rayasandra Lake,0.3(BDL),7.5,2158.0,66,8.9,25,420,219.0,29,1470,28.0,12.84,18.82,29.49
2024,Apr,,,,4107.0,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru",0.3(BDL),7.2,974.0,71,5.6,30,196,232.0,30,666,22.0,18.77,29.35,29.47
2024,Apr,,,,4547.0,Mangamanapalya Lake(Swarana Kunte),4.5,7.8,1106.0,6,4.3,3.5,232,54.0,0.4,756,28.0,24.44,38.37,44.86
2024,Apr,,,,3609.0,Ibbalur Lake,4.7,7.8,736.0,6,3,3.8,144,52.0,0.4,504,24.0,24.45,38.44,45.05
2024,Apr,,,,3602.0,Bellandur Lake,0.3(BDL),7.7,1322.0,27,5.8,22,184,182.0,2,902,26.0,18.79,29.46,34.05
2024,Apr,,,,4545.0,Jungu Kere (Devarabeesanahalli Lake),4.5,7.8,1168.0,7,4.2,4.6,208,58.0,0.4,926,28.0,24.42,38.25,44.55
2024,Apr,,,,4528.0,Doddakannehalli Lake,1.4,7.8,1358.0,26,5.7,27,1921,174.0,3.4,928,28.0,12.85,24.42,29.62
2024,Apr,,,,3611.0,Kaikondanahalli Lake,2.6,7.9,1851.0,23,8.5,22,356,152.0,20,1260,28.0,12.85,18.86,29.65
2024,Apr,,,,4506.0,Abbigere Lake,4.2,8.3,1858.0,8,6.9,5.9,276,92.0,0.48,1240,30.0,18.84,24.73,43.23
2024,Apr,,,,4504.0,Sarakki Lake,4.2,8.2,1000.0,6.8,4,37.8,140,68.0,0.4,680,31.0,24.34,34.05,41.05
2024,Apr,,,,3638.0,Yelachenahalli Lake,5.3,8.1,587.0,6,2,82,96,56.0,0.6,404,32.0,24.32,37.54,40.61
2024,Apr,,,,3592.0,Yediyur Tank,3.1,8.1,482.0,13,2,49,52,124.0,1.05,332,30.0,29.33,29.5,34.17
2024,Apr,,,,3591.0,Kempambudhi Tank,2.6,8,697.0,12,2,72.4,64,128.0,2.06,,31.0,20.68,26.72,32.15
2024,Apr,,,,3590.0,Lalbagh Tank,5.1,8.2,649.0,5,2,44,96,48.0,0.6,440,32.0,24.35,40.47,41.13
2024,Apr,,,,4515.0,Bhattarahalli Lake,4.1,8.5,1151.0,12,3.7,23.2,196,121.0,0.99,784,24.0,18.81,33.97,38.08
2024,Apr,,,,5564.0,"Kannamangala Lake Hoskote Main Road , Bengalore",4.2,7.9,1716.0,13,5.6,17.5,268,129.0,0.99,1168,21.0,12.87,24.54,38.09
2024,Apr,,,,5566.0,"Basavanapura Lake Ayyappa Nagr Main Road , K. R. Puram , Bengaluru",3.4,7.1,1173.0,15,3.8,245,184,151.0,4,800,25.0,18.77,29.36,33.83
2024,Apr,,,,3607.0,Kalkere Tank,0.9,7.8,1477.0,21,4.8,800,232,175.0,10.3,1006,26.0,18.76,24.3,29.34
2024,Apr,,,,4519.0,Rampura Lake,0.3(BDL),7.4,1755.0,24,5.7,302,276,196.0,18.8,1196,27.0,12.83,18.8,29.39
2024,Apr,,,,3643.0,Benniganahalli Lake,5.7,8.1,618.0,6,3,14,80,60.0,0.5,420,22.0,29.41,38.03,42.22
2024,Apr,,,,3605.0,Yelemallappa Shetty Lake,3.4,8.2,1766.0,15,6,5.6,348,140.0,15,1218,22.0,12.86,18.89,34.23
2024,Apr,,,,3603.0,Vengaiyyanakere( Kr Puram Lake ),3.1,8.2,1371.0,18,5,8.2,188,172.0,3.6,932,19.0,18.8,29.49,37.88
2024,Apr,,,,4526.0,Devasandra Lake,1.2,8.2,935.0,87,3,42.6,208,364.0,3.9,644,22.0,18.77,29.36,33.83
2024,Apr,,,,5563.0,"Segehalli Lake Baavanapura Road Battarahalli , Bangalore East",1.3,7.6,1222.0,140,4,152,240,436.0,2.2,,21.0,20.66,26.62,31.89
2024,Apr,,,,4540.0,Kammagondanahalli Lake,1.5,7,1667.0,24,6.5,22.3,196,160.0,3,1136,25.0,18.79,18.92,34.12
2024,Apr,,,,4503.0,Madhure Tank,4.2,6.8,287.0,7,0.5,2.8,36,72.0,0.4,198,30.0,33.82,38.04,43.81
2024,Apr,,,,3623.0,Anekal Doddakere Tank,1.2,7.6,1419.0,20,4.6,26.6,220,170.0,7.2,966,37.0,18.79,29.44,29.68
2024,Apr,,,,3642.0,Jigani Tank,4.6,7.9,1285.0,10,4.2,11.9,200,103.0,0.99,876,37.0,18.83,34.09,41.25
2024,Apr,,,,4518.0,Garudacharpalya Tank,5.1,8.1,838.0,7,3,36.6,132,72.0,0.4,570,26.0,24.35,37.69,41.03
2024,Apr,,,,4520.0,Chinnappanahalli Lake,2.3,8.5,2027.0,17,7,43.2,420,156.0,3.6,1398,27.0,12.85,18.9,34.09
2024,Apr,,,,5562.0,"Mahadevpuraâ   Lake, K. R. Puram , Bangalore East Taluka",4.1,9.1,723.0,9,3,36.8,144,100.0,0.59,490,27.0,18.81,29.57,38.04
2024,Apr,,,,3604.0,Doddanekkundi Lake,4.4,7.6,896.0,7,3.1,63,128,72.0,0.4,598,25.0,24.33,33.94,40.69
2024,Apr,,,,5561.0,"Munekolalu Lake ,Marathahalli, East Taluka ,Bengaluru",4.5,7.4,864.0,7,3,12.4,152,80.0,0.48,582,26.0,24.38,34.21,41.66
2024,Apr,,,,3608.0,Varthur Lake,1.2,7.2,1477.0,26,5.1,31.7,172,184.0,26,978,23.0,18.78,29.38,29.55
2024,Apr,,,,4527.0,Sheelavanta-Whitefield Lake,1,7.6,1696.0,58,6,158,392,292.0,28,1120,24.0,12.83,18.8,29.41
2024,Apr,,,,4524.0,Pattandur Agrahara Lake,3,7.9,2970.0,39,10.3,3.8,268,220.0,18,1122,24.0,6.57,24.37,33.98
2024,Apr,,,,4516.0,Kundalahalli Lake,1.4,8.2,1822.0,27,6.3,87,464,184.0,12,1206,26.0,12.84,18.84,29.52
2024,Apr,,,,5560.0,"Hoodi (Rajapalya Lake) Itpl Main Road, Near Hoodi,Bengaluru",1.2,8.3,1610.0,58,5.6,91,340,292.0,18,1076,28.0,12.83,18.81,29.44
2024,Apr,,,,4525.0,Seetharampalya Lake,1.8,7.7,1594.0,41,5.5,86,348,236.0,14,1068,26.0,12.84,18.83,29.48
2024,Apr,,,,3610.0,Tubarahalli Tank,4.4,7.7,845.0,7,2.9,14.3,156,88.0,0.47,572,26.0,24.37,34.15,41.41
2024,Apr,,,,3636.0,Hoskere Lake,0.3(BDL),6.9,2550.0,79,9.8,36.2,444,357.0,15,1738,34.2,12.83,18.81,29.44
2024,Apr,,,,3633.0,Subramanyapura Tank,0.3(BDL),7,5270.0,81,20.2,38.7,1240,393.0,18,3644,30.3,6.56,12.86,12.93
2024,Apr,,,,3596.0,Nayandanahalli Tank,5.1,7.9,934.0,4,3.6,4.6,160,45.0,0.84,636,36.7,18.93,43.28,45.92
2024,Apr,,,,3634.0,Devarakere Tank,4.2,8.1,307.0,5,1.2,16.8,48,52.0,0.4,,36.9,31.92,36.85,41.57
2024,Apr,,,,3641.0,Dhorekere Tank,0.3(BDL),7.6,580.0,90,2.2,218,52,444.0,34,394,35.0,24.29,29.32,29.37
2024,Apr,,,,4534.0,Sompura Lake,0.3(BDL),6.5,696.0,30,2.8,97,92,168.0,22,466,35.0,24.3,29.36,29.49
2024,Apr,,,,4536.0,Hosakerehalli Lake,4.2,8.3,1000.0,9,4,22,156,80.0,0.4,680,28.0,24.36,34.1,41.29
